"C1T1_r1","C1T1_r10","C1T1_r2","C1T1_r3","C1T1_r4","C1T1_r5","C1T1_r6","C1T1_r7","C1T1_r8","C1T1_r9","C1T2_r1","C1T2_r10","C1T2_r2","C1T2_r3","C1T2_r4","C1T2_r5","C1T2_r6","C1T2_r7","C1T2_r8","C1T2_r9","C1T3_r1","C1T3_r10","C1T3_r2","C1T3_r3","C1T3_r4","C1T3_r5","C1T3_r6","C1T3_r7","C1T3_r8","C1T3_r9","C1T4_r1","C1T4_r10","C1T4_r2","C1T4_r3","C1T4_r4","C1T4_r5","C1T4_r6","C1T4_r7","C1T4_r8","C1T4_r9","C1T5_r1","C1T5_r10","C1T5_r2","C1T5_r3","C1T5_r4","C1T5_r5","C1T5_r6","C1T5_r7","C1T5_r8","C1T5_r9","C1T6_r1","C1T6_r10","C1T6_r2","C1T6_r3","C1T6_r4","C1T6_r5","C1T6_r6","C1T6_r7","C1T6_r8","C1T6_r9","C2T1_r1","C2T1_r10","C2T1_r2","C2T1_r3","C2T1_r4","C2T1_r5","C2T1_r6","C2T1_r7","C2T1_r8","C2T1_r9","C2T2_r1","C2T2_r10","C2T2_r2","C2T2_r3","C2T2_r4","C2T2_r5","C2T2_r6","C2T2_r7","C2T2_r8","C2T2_r9","C2T3_r1","C2T3_r10","C2T3_r2","C2T3_r3","C2T3_r4","C2T3_r5","C2T3_r6","C2T3_r7","C2T3_r8","C2T3_r9","C2T4_r1","C2T4_r10","C2T4_r2","C2T4_r3","C2T4_r4","C2T4_r5","C2T4_r6","C2T4_r7","C2T4_r8","C2T4_r9","C2T5_r1","C2T5_r10","C2T5_r2","C2T5_r3","C2T5_r4","C2T5_r5","C2T5_r6","C2T5_r7","C2T5_r8","C2T5_r9","C2T6_r1","C2T6_r10","C2T6_r2","C2T6_r3","C2T6_r4","C2T6_r5","C2T6_r6","C2T6_r7","C2T6_r8","C2T6_r9"
0,49,0,0,0,0,63,0,56,0,36,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,8,0,0,4,0,0,11,0,6,0,5,0,0,0,0,0,0,0,9,13,9,0,0,6,0,0,0,0,8,11,0,8,0,0,0,0,0,0,7,9,0,4,0,0,0,0,0,12,0,16,0,0,0,0,0,9,0,20
0,0,0,84,0,0,0,0,0,0,48,0,54,0,0,90,0,0,0,30,32,0,28,0,0,52,0,0,0,12,27,0,24,0,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,11,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,9,0,0
0,0,77,0,0,0,0,63,0,0,0,0,72,0,0,0,0,0,54,0,0,0,36,0,0,0,0,0,0,48,0,0,30,0,33,0,0,0,0,39,20,12,0,14,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,9,0,9,0,0,0,8,0,0,16,0,12,10,0,12,8,0,9,0,16,0,10,11,0,8,0,5,11,8,9,0,12,0,10,0,0,0,0,7,12,0,10,0,10,11,11,13,0,6,10,0,0,0,0,0,0,0,0,0,12,0
0,0,0,91,0,91,0,0,0,0,0,0,0,60,0,102,0,0,0,0,20,0,0,48,0,44,0,0,0,0,18,27,0,33,0,0,0,0,27,0,0,0,0,18,0,20,24,0,0,0,0,9,0,0,0,11,0,0,17,0,0,0,0,13,0,11,12,0,0,0,0,0,0,6,10,12,0,0,0,7,7,0,0,0,11,14,7,0,0,0,10,0,0,0,7,10,14,0,0,0,0,0,0,0,12,3,12,0,0,0,0,0,5,0,0,0,14,0,0,0
28,0,0,0,56,0,0,77,0,112,66,30,0,0,0,0,0,42,0,60,28,0,0,0,20,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,18,0,18,0,0,0,0,0,0,0,12,0,11,0,7,0,5,4,0,10,13,15,0,0,0,0,9,0,0,0,14,11,0,0,0,0,14,0,12,0,14,14,0,0,0,0,8,0,0,0,7,7,6,0,0,0,8,0,0,11,7,11,0,0,8,0,12,0,0,10,8,0,0
91,0,0,49,63,0,63,0,0,0,0,54,0,0,0,48,66,0,0,0,0,0,40,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,20,12,0,0,26,0,0,0,0,0,0,0,0,0,9,14,5,0,13,7,0,0,0,0,0,0,13,0,0,0,0,0,12,0,8,0,11,0,0,9,9,0,0,0,10,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,24,0,0,0,0,0,0,36,0,20,0,0,16,0,0,0,0,22,0,0,0,16,10,11,0,7,0,0,0,12,7,0,0,0,0,0,12,13,0,10,0,0,0,9,0,0,0,16,4,0,14,0,0,0,9,0,0,12,5,11,0,0,0,0,10,0,10,0,15,17,0,0,0,0,0,0,3,0,12,8,0,0,0,0,0,0,0,0
56,0,98,0,0,0,0,0,70,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,21,18,0,0,0,0,0,0,0,36,0,0,14,0,0,12,0,0,12,8,9,0,15,0,0,0,8,0,0,10,10,0,15,0,5,0,0,0,0,12,0,0,7,0,14,0,14,7,9,13,0,0,6,0,17,0,15,9,10,9,2,0,0,0,18,0,17,11,12,0,0,0,9,0,8,0,0,0,15,0,0,0,15,8,8,0,0,0,7,0
0,0,0,0,77,0,0,0,0,0,66,0,0,48,66,0,0,0,0,0,48,0,44,32,44,0,0,0,0,28,0,12,33,0,0,0,0,0,0,36,0,26,16,0,0,0,0,24,12,12,0,14,0,0,0,0,0,12,0,14,0,0,0,0,0,9,6,0,0,9,0,8,0,8,14,0,9,0,9,15,0,11,0,0,8,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,12,0,0,0,11,0,0,0,0,0
70,42,0,0,56,119,0,0,0,28,0,48,0,0,0,96,0,0,0,60,0,0,0,0,28,40,0,0,0,20,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,5,0,13,0,7,0,17,0,0,0,13,12,0,0,7,0,16,0,0,0,10,0,0,0,9,0,15,11,0,0,11,7,0,0,0,0,0
56,0,70,77,0,0,119,105,0,84,0,48,66,0,0,0,96,66,0,96,0,32,0,0,32,0,32,0,0,16,33,0,0,27,30,0,0,0,0,0,0,14,22,0,28,0,20,0,0,0,0,0,7,0,8,0,13,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,13,0,0,0,12,0,0,8,0,12,13,13,0,0,0,0,0,5,0,11,0,0,6,0,12,10,0,0,0,0,0
0,0,0,70,0,77,0,0,0,0,0,0,0,78,0,0,0,72,0,36,0,0,0,52,0,0,0,60,64,0,0,0,0,42,0,0,0,42,21,0,0,0,26,30,0,18,20,32,0,0,0,0,5,0,5,0,0,11,9,0,0,12,14,0,4,0,0,0,8,6,0,6,16,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,3,0,7,0,0,11,0,0,0,0,11
0,0,0,0,84,0,0,0,0,0,36,0,0,0,0,54,0,0,0,0,0,32,0,0,0,32,0,0,0,32,0,27,0,0,0,0,0,0,0,24,22,14,0,20,0,16,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,10,11,12,10,0,0,0,0,0,0,11,0,10,0,0,0,11,0,0,12,8,0,12,0,0,0,15,0,0,13,0,0,11,10,0,11,7,0,0,8,0,0,0,7,8,15,8,0,0,0,0,0,14,0,16,12,12,0
0,0,0,0,0,0,126,112,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,40,0,0,64,0,0,0,0,0,0,24,0,0,39,0,0,0,18,0,0,0,0,0,26,0,24,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,12,0,11,0,0,0,0,5,0,0,0,5,0,0,12,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,63,35,0,0,0,0,0,0,0,0,72,0,0,48,0,0,0,0,0,0,36,0,52,0,0,0,0,32,0,0,0,0,15,0,0,0,0,21,33,14,0,0,0,0,26,0,20,24,22,0,0,0,0,0,13,0,12,15,0,7,0,0,0,0,8,11,17,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,13,0
0,0,70,0,105,0,0,0,0,42,0,0,66,60,90,42,0,0,48,54,0,0,0,0,60,36,0,0,0,0,0,0,0,0,0,0,18,0,39,33,22,0,0,0,24,0,0,0,16,18,8,0,0,0,11,0,0,0,7,11,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,13,10,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,3,0,0
0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,28,0,0,36,0,0,24,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,15,0,0,0,0,10,0,0,0,0,11,0,0,0,9,13,4,12,0,0,0,0,10,0,7,0,0,0,0,0,11,0,12,0,0,0,0,8,0,0,10,0,10,0,15,0,0,12,0,0,10,7,12,13,13,0,0
0,70,56,0,56,0,0,0,63,0,0,54,72,0,0,0,0,72,0,0,0,20,48,0,36,0,0,0,12,0,0,0,36,0,0,0,0,0,21,0,0,0,18,0,0,0,0,0,24,0,0,0,12,0,0,0,0,15,8,0,8,0,7,8,0,0,9,0,0,0,11,0,9,0,0,0,4,0,0,9,6,0,0,9,0,0,0,0,0,0,0,0,7,9,0,0,14,0,0,0,18,6,3,0,0,0,0,0,0,10,17,0,6,0,0,0,0,0,0,0
0,0,0,42,77,0,0,0,0,0,0,0,0,0,84,0,24,0,0,0,0,0,0,0,0,0,48,0,28,0,0,36,15,0,0,0,30,0,0,0,0,18,0,0,16,14,20,12,0,0,0,15,0,0,0,0,5,0,0,0,0,10,7,8,0,16,0,0,12,0,0,10,0,10,0,17,0,0,11,7,0,13,0,0,0,16,0,0,13,0,0,14,0,0,0,11,0,0,12,14,14,18,0,0,0,0,0,0,0,11,0,17,0,0,0,7,0,0,16,11
0,98,70,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,20,26,0,0,14,0,40,0,0,12,10,11,0,7,0,0,5,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,10,0,9,3,0,12,0,0,11,0,0,10,17,8,0,7,0,0,7,0,13,0,7,0,0,11,0,9,0,0,0,0,0,0,0,12,0
0,0,56,0,0,84,0,63,35,0,0,0,0,42,0,66,0,72,36,30,0,0,0,40,0,36,0,0,0,48,0,0,0,0,0,24,0,33,0,18,0,0,0,18,0,0,0,22,0,12,0,0,13,0,0,0,0,0,0,0,11,0,0,0,10,0,0,6,0,15,8,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,6,0
77,0,119,119,56,70,0,0,70,0,48,0,108,0,0,90,0,0,42,0,52,0,68,40,32,48,0,0,0,0,39,0,45,33,36,27,0,0,0,0,26,0,18,0,10,24,0,0,16,0,0,0,0,0,0,0,0,0,11,0,16,9,0,0,0,14,0,8,0,0,11,0,0,0,0,13,0,13,6,0,0,12,0,0,9,8,0,13,0,0,12,12,0,7,0,6,2,15,10,0,4,0,0,0,0,11,0,0,0,0,10,0,0,6,0,0,0,0,0,0
0,0,0,0,0,63,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,48,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,10,11,8,0,0,0,0,0,0,0,11,10,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0
0,56,0,42,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,60,0,0,40,36,0,0,36,20,0,40,0,0,66,27,0,0,0,30,0,0,0,0,22,22,0,22,0,16,0,20,0,0,0,12,0,19,9,0,13,5,16,0,0,0,14,0,0,0,9,0,5,11,0,0,13,0,0,0,0,11,0,9,0,0,12,0,0,0,8,0,0,0,7,0,5,10,0,0,0,10,0,0,0,0,0,0,4,0,0,6,0,0,10,0,0,0,10,0,0,7
0,28,77,35,0,49,0,0,0,0,0,0,0,36,0,60,0,0,78,0,0,0,0,32,0,28,0,0,0,0,0,0,0,30,0,24,18,0,36,0,0,0,0,26,12,0,22,0,16,0,0,0,14,0,0,0,12,0,12,0,0,0,0,0,0,7,0,0,12,11,0,0,9,0,0,0,0,0,7,12,5,0,8,4,0,12,10,0,0,15,9,0,0,0,0,9,4,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,7,0
0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,33,0,0,30,27,0,0,0,0,0,8,0,0,20,12,0,0,0,9,0,11,0,0,13,0,0,0,0,0,13,10,10,0,0,0,12,0,0,0,0,15,14,7,0,0,15,0,0,0,0,8,0,0,0,0,8,0,6,8,0,0,0,0,0,0,19,0,13,7,0,12,0,0,0,0,0,0,12,0,0,4,0,0,0,7,0
0,0,0,0,0,0,0,70,84,0,48,0,0,0,0,0,30,0,0,0,56,0,0,36,0,0,44,0,0,0,0,0,0,15,0,0,0,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,6,0,0,0,15,0,0,0,0,14,14,0,0,0,0,0,0,0,9,11,14,0,0,10,8,0,0,0,0,3,9,0,0,12,10,10,0,0,0,0,0,0,12,14,0,0,0,0,0,0,8,0,5,0,8
77,0,0,42,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,32,0,0,0,36,36,0,0,0,0,27,0,21,0,39,0,24,0,0,0,14,0,26,0,12,0,16,0,0,0,0,0,16,0,0,12,12,0,0,0,0,0,0,0,11,0,0,0,14,0,7,5,9,0,0,11,0,0,14,0,9,0,10,0,4,10,11,0,6,0,0,0,12,0,0,7,10,7,0,0,0,11,0,0,0,11,9,16,0,0,0,13,0,0,0,0,10,11,0,0
91,0,0,0,0,0,0,0,98,0,0,0,0,78,0,0,0,0,90,0,0,0,0,0,0,0,0,0,32,0,18,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,8,9,0,0,0,10,0,0,0,0,8,0,0,0,0,7,0,0,7,0,11,0,0,0,0,8,0,0,0
0,0,0,0,0,77,49,0,63,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,48,0,0,0,39,0,0,0,0,39,21,0,42,0,0,0,0,0,0,0,2,22,16,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,8,13,0,0,10,0,0,2,0,0,0,10,0,0,0,14,0,0,10,5,7,0,0,4,0,20,10,0,5,13,15,0,7,0,0,13,14,0,0,6,13,7,0,5,9,0,9,0,0,5,8,0,10,0
0,0,0,0,0,63,49,98,0,0,24,0,0,78,84,66,0,0,0,0,0,16,28,40,28,0,0,48,0,36,0,0,33,0,0,0,0,39,0,54,0,0,28,0,10,0,0,0,0,12,0,7,9,0,0,0,0,0,0,6,0,9,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,14,0,0,0,3,13,0,0,0,0,7,0,0,0,0,7,0,0,10,13,0,0,0,0,0,8,0,13,0,16,0,0,0,0,0,0,0
0,105,42,0,0,0,77,0,98,63,0,108,0,0,0,0,48,0,114,54,44,64,52,0,0,0,0,0,56,0,0,27,0,0,0,24,24,0,33,0,0,0,0,0,0,22,30,0,20,0,0,5,6,0,0,15,14,0,12,0,0,11,0,0,16,0,0,10,12,0,5,0,0,0,15,0,0,11,5,0,0,0,5,0,15,0,0,11,13,0,3,0,9,0,0,0,0,13,11,6,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,84,48,66,0,0,0,0,0,48,0,0,0,68,0,0,0,0,48,36,0,0,42,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,13,0,7,13,0,0,0,0,5,0,17,0,0,14,0,0,0,0,13,0,12,9,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0
0,63,56,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,24,44,0,0,0,0,0,0,60,0,0,36,0,0,0,36,0,0,27,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,9,0,0,8,9,0,0,0,0,0,7,0,0,10,0,0,0,0,0,6,0,6,0,0,8,0,6,0,0,11,0,14,0,0,0,9,17,0,0,6,0,13,0,8,10,0,0,7,0,0,0,10,0,0,0,0
0,98,0,0,0,0,49,0,0,0,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,36,21,24,0,0,30,0,0,0,0,34,22,18,0,0,24,0,0,16,10,13,13,0,0,0,13,0,0,0,8,0,10,9,9,0,0,0,0,0,7,0,0,11,0,0,7,5,0,0,8,0,0,0,0,0,8,0,0,15,13,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,9,0,0,0,12,10,0
0,0,0,0,0,0,84,0,63,91,0,0,66,0,0,0,0,0,54,72,0,0,28,0,44,0,16,0,0,32,0,0,33,0,0,36,27,0,0,0,0,0,24,0,0,32,16,0,0,0,0,7,15,0,0,8,0,0,0,0,7,0,4,16,0,6,0,0,7,0,7,0,9,16,2,0,0,0,0,0,8,0,11,10,14,7,10,13,0,13,0,0,11,0,13,9,0,14,0,14,0,0,0,0,0,0,0,8,19,11,0,0,0,0,0,0,10,14,20,0
0,84,77,77,0,91,56,0,0,0,0,66,0,60,0,72,54,42,0,0,0,8,0,8,0,44,60,0,0,0,0,21,0,0,0,0,36,0,0,0,0,0,0,0,0,14,16,0,14,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,12,0,0,7,0,0,12
0,70,0,0,84,0,70,0,0,56,0,0,0,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,21,24,0,0,0,0,18,0,0,0,10,0,0,0,0,0,0,0,9,0,10,0,8,0,13,0,6,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,12,3,0,7,0,0,7,0,0,0,8,15,0,0,0,0,0,8,11,0,11,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,3,0,0
0,0,49,0,0,0,0,35,0,0,0,0,0,0,0,0,0,78,0,0,0,32,48,0,0,40,0,44,0,0,0,0,36,42,0,0,0,33,0,0,0,0,22,26,0,0,18,0,0,0,11,6,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,5,5,9,0,0,13,0,14,0,10,0,7,0,0,0,11,13,12,0,0,13,0,0,11,0,15,10
91,70,0,0,14,0,0,140,0,0,66,84,0,0,0,0,0,90,0,0,68,0,40,0,0,0,0,64,0,40,0,0,0,0,0,0,0,45,0,60,0,0,0,0,18,0,0,52,0,34,10,0,0,0,0,0,0,22,0,17,0,0,0,0,11,0,0,8,0,8,0,0,9,0,6,0,0,0,0,0,0,0,5,0,0,0,0,13,5,0,0,10,8,0,0,0,11,13,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,49,0,0,98,0,35,0,54,78,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,0,0,8,0,0,11,0,0,0,0,9,0,8,13,3,6,0,0,0,0,14,0,0,10,0,0,0,0,0,9,0,2,0,14,8,0,0,5,0,8,0,6,0,8,0,0,0,0,0,0,0,13,7,7,0,0,0,4,0,13,0,0,10,5,0
0,0,0,0,0,28,0,0,105,0,42,0,0,0,72,0,0,0,84,0,32,0,0,0,52,0,0,56,44,0,39,0,0,0,0,18,0,39,0,0,22,0,0,12,0,0,18,22,0,0,13,0,0,0,0,0,0,16,0,0,9,7,0,7,0,0,9,0,0,0,18,10,0,8,0,0,12,8,0,0,14,11,5,0,8,0,12,13,0,0,7,13,0,13,9,0,9,9,0,0,0,10,0,0,0,0,4,8,4,0,0,8,0,9,0,0,0,13,0,0
84,77,0,0,0,119,0,0,77,77,0,0,0,0,0,90,36,42,0,42,0,0,0,0,0,40,0,68,36,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,11,0,0,0,0,15,0,0,0,7,12,13,0,0,0,15,0,0,0,0,0,13,0,0,0,7,0,0
0,0,0,0,91,0,0,0,63,70,54,0,78,0,84,0,0,0,0,72,0,20,0,32,36,0,0,16,48,44,0,0,33,21,0,0,0,0,30,21,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,5,15,0,0,0,0,0,3,0,11,0,0,13,10,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,8,5,7,12,0,8,0,0,0,6,0,14,11,0,0,10,0,8,0,0,0,0,0,0,0,0,0,9,10,0,0
0,0,56,0,63,0,0,98,0,0,0,0,0,0,30,54,0,54,84,42,0,40,0,0,44,56,0,0,0,24,0,12,0,0,54,0,27,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,10,15,0,0,0,0,12,0,0,0,14,0,0,0,0,0,9,6,0,0,17,10,0,0,5,0,6,13,0,0,16,4,0,0,8,0,0,14,0,0,0,0,0,0,15,0,0,0,0,8,10,0,9,0,0,0,0,6,0
0,77,0,0,84,0,0,0,0,77,0,0,0,54,72,54,48,42,0,48,0,0,32,32,44,0,20,8,0,44,0,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,6,0,12,0,8,0,0,0,0,0,0,7,0,0,0,18,0,0,0,8,0,11
0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,24,12,0,0,0,17,0,0,0,14,3,0,0,0,0,0,0,0,15,0,0,6,0,3,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,9,0,7,0,11,0,4,0,15,0,7,4,12,0,0,12,4
0,84,70,35,0,0,0,28,0,0,0,54,72,0,0,0,60,84,0,48,0,36,0,0,0,0,0,40,0,0,0,21,33,0,0,0,18,21,0,0,0,30,24,0,18,0,12,0,0,0,0,0,0,0,10,0,0,0,5,0,7,13,0,7,0,0,0,0,0,13,7,14,0,14,0,0,0,0,0,0,14,13,0,14,9,0,0,0,0,0,9,0,0,5,0,0,0,0,12,9,9,7,0,0,0,0,0,0,7,11,0,15,0,0,0,0,0,0,17,0
0,0,77,0,84,0,0,0,0,0,0,48,90,0,30,0,0,0,0,0,32,0,52,28,44,0,0,40,68,0,39,0,21,21,24,0,0,0,45,0,0,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
49,0,14,42,0,0,77,0,63,0,0,60,0,0,0,0,66,78,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,36,0,0,0,27,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,9,0,15,0,0,0,13,14,0,0,9,0,0,9,8,7,10,8,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,6,0,0,15,10,0,0
98,0,84,0,56,0,0,0,0,0,84,42,48,0,0,0,0,0,60,90,64,36,28,0,0,0,0,24,32,52,33,0,0,0,0,0,0,0,36,42,0,0,0,0,0,10,0,16,14,26,0,0,6,0,0,0,0,10,0,12,12,12,0,0,0,17,0,0,0,6,11,0,0,11,0,13,11,0,0,0,0,0,12,8,0,9,0,0,0,0,9,0,11,11,0,0,0,0,0,0,16,0,0,18,0,0,0,0,0,6,10,0,0,18,0,0,0,0,0,6
0,0,70,0,0,35,0,0,91,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,27,9,0,0,0,20,0,16,0,0,0,12,0,0,0,13,9,16,0,0,0,8,0,8,0,3,0,0,0,7,0,0,6,9,0,0,0,0,0,0,0,0,0,9,10,0,0,8,0,0,0,9,0,10,10,0,0,10,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,36,0,60,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,15,0,36,42,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,9,0,8,0,0,0,0,0,6,10,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,11,15,9,0,9,0,6,0,0,0,12,5,12,0,9,0,0,0,0,0,12,0,0,11,0,0,0,0,10,0,14,4,10,6,0
0,0,77,0,0,0,0,0,0,63,0,36,36,0,0,0,0,0,0,0,0,28,40,0,0,16,0,0,0,0,0,30,39,0,0,24,0,30,0,0,0,22,14,0,24,30,0,14,0,0,0,0,0,0,8,14,7,0,0,0,9,0,11,0,7,0,13,0,15,0,0,0,9,0,0,0,0,0,16,0,7,0,5,3,0,0,0,0,15,13,11,0,0,0,0,0,0,0,13,11,11,0,0,0,0,0,5,0,10,7,0,0,0,0,13,0,14,0,0,15
